ID,month,B1_mean,B1_std,B1_min,B1_max,B1_median,B2_mean,B2_std,B2_min,B2_max,B2_median,B3_mean,B3_std,B3_min,B3_max,B3_median,B4_mean,B4_std,B4_min,B4_max,B4_median,B5_mean,B5_std,B5_min,B5_max,B5_median,B6_mean,B6_std,B6_min,B6_max,B6_median,B7_mean,B7_std,B7_min,B7_max,B7_median,B8_mean,B8_std,B8_min,B8_max,B8_median,B8A_mean,B8A_std,B8A_min,B8A_max,B8A_median,B9_mean,B9_std,B9_min,B9_max,B9_median,B11_mean,B11_std,B11_min,B11_max,B11_median,B12_mean,B12_std,B12_min,B12_max,B12_median,Crop,class,base_id,submission_id,Crop_encoded,month_num,NDVI,EVI,SAVI,NDWI,NDBI,NBR,NDRE,MTCI,MCARI,GNDVI,PSRI,SIPI,ARVI,MSI,NDMI,CIrededge,CIgreen,B8_B4,B11_B8,B2_B3,B4_B3,B5_B4,B6_B5,B7_B6,B8A_B8,B11_B12,var_vis_ratio,var_nir_ratio,var_swir_ratio,var_rededge_ratio,mean_vis,mean_nir,mean_swir,mean_rededge,min_vis,min_nir,min_swir,min_rededge,max_vis,max_nir,max_swir,max_rededge,range_vis,range_nir,range_swir,range_rededge,median_vis,median_nir,median_swir,median_rededge,median_mean_ratio_vis,median_mean_ratio_nir,median_mean_ratio_swir,median_mean_ratio_rededge,month_sin,month_cos,season,growth_phase,std_to_mean_B4,std_to_mean_B8,std_to_mean_B11,dynamic_range_B4,dynamic_range_B8,dynamic_range_B11,MSAVI,EVI2,IRECI,S2REP,cv_vis,cv_nir,cv_swir,cv_rededge,log_B4_mean,log_B8_mean,log_B11_mean,NDVI_season,NDVI_month,rededge_ratio1,rededge_ratio2,rededge_ratio3,vis_nir_ratio,nir_swir_ratio,vis_swir_ratio,LAI_approx,TCARI,MCARI2,WDRVI,MTVI2,CCCI,B8_B11_B4,B8_B11_B2,texture_homogeneity
ID_3VH0uT_Jan,Jan,3198.1992,549.5423,2664.0,4774.0,2951.0,3005.8882,727.4049,2339.0,5036.0,2621.0,2888.2917,812.2247,2117.0,5184.0,2474.0,2833.9646,1005.87726,1892.0,5739.0,2312.0,2929.3503,975.80225,1955.0,5728.0,2482.0,3671.3948,989.2619,2427.0,6409.0,3512.0,4103.108,1063.6251,2666.0,7002.0,4055.0,3870.5112,1038.2438,2437.0,6624.0,3814.0,4376.2583,1151.9014,2771.0,7427.0,4392.0,1478.1277,192.37183,1251.0,2016.0,1436.0,3552.6255,1370.5817,1948.0,7237.0,3196.0,2751.6794,1202.4354,1485.0,5959.0,2241.0,Palm,2,3VH0uT,ID_3VH0uT,1,1,0.15460516689462883,-1.5527739340090732,0.2318904566366966,-0.14532447750473676,-0.0428236354585791,0.16895191751200878,0.13840883376815835,9.866897239313621,90.10808549450296,0.14532447750473676,-0.014036156257602466,0.8341380889194947,0.1849920464470227,0.9178698410690558,0.0428236354585791,0.3212865665127178,0.34006935656810544,1.3657584854800233,0.9178698410690558,1.0407148973214857,0.9811905771151853,1.0336580421646764,1.253313678463105,1.117588334547949,1.1306667450025725,1.2910753701902917,848.5022866666667,1095.0726,1286.50855,1009.5630833333333,2909.3815,4123.38475,3152.15245,3567.9510333333333,1892.0,2437.0,1485.0,1955.0,5739.0,7427.0,7237.0,7002.0,3847.0,4990.0,5752.0,5047.0,2469.0,4103.0,2718.5,3349.6666666666665,0.8486339794213994,0.9950563065937517,0.8624265618878935,0.9388208065000443,0.49999999999999994,0.8660254037844387,2,4,0.3549364236942127,0.2682446184369651,0.3857940275438545,3.0332980972515857,2.718096019696348,3.715092402464066,0.2677807941440733,0.24279585206004334,1590.634783151172,730.4317766656851,0.030205970153195556,0.08672904074145187,0.17967228034130095,0.1663915451262484,7.949784729311405,8.261400200758148,8.175723628936119,0.30921033378925766,0.15460516689462883,0.7978848529174798,0.8947838565302205,0.7139344857605503,0.705580894433875,1.3081171724419611,0.9229824845559104,-5.735936093244827,260.69276874598734,0.25472665013176904,-0.7596713871362292,0.2547266501317691,0.8952406736994172,0.00038443637965218213,0.0003624483075872364,0.0003094937099586774
ID_Oa3tjl_Jan,Jan,2636.281,109.49391,2563.0,2948.0,2579.0,2330.1045,141.88074,2227.0,2956.0,2268.0,2150.857,158.57095,2019.0,2832.0,2087.0,1925.2515,200.58392,1787.0,2779.0,1833.0,2066.4976,195.63412,1875.0,2863.0,1998.0,2861.9827,284.22272,2435.0,3709.0,2831.0,3244.129,351.85504,2692.0,4238.0,3213.0,3051.6436,353.65442,2472.0,4198.0,3000.0,3442.2346,412.1868,2803.0,4626.0,3404.0,1324.288,47.39334,1250.0,1418.0,1320.0,2349.5908,352.3768,1915.0,3574.0,2268.0,1692.9904,273.98257,1426.0,2772.0,1585.0,Palm,2,Oa3tjl,ID_Oa3tjl,1,1,0.22632425987841293,-0.9806204567741927,0.3394522870004834,-0.1731449295748279,-0.12998006529766604,0.28635574419438886,0.1924812078259974,6.974677530919433,169.71830754935036,0.1731449295748279,-0.07392917705068833,0.6405754266209787,0.3349149169033241,0.769942728567648,0.12998006529766604,0.4767225473671006,0.4188035745751577,1.5850623152351782,0.769942728567648,1.0833377114331635,0.8951090193350837,1.0733650123113785,1.384943636034225,1.1335250209583727,1.1279936490617712,1.3878346858907173,167.01187000000002,382.92061,313.179685,277.2372933333333,2135.4043333333334,3246.9390999999996,2021.2905999999998,2724.2031,1787.0,2472.0,1426.0,1875.0,2956.0,4626.0,3574.0,4238.0,1169.0,2154.0,2148.0,2363.0,2062.6666666666665,3202.0,1926.5,2680.6666666666665,0.965937286193887,0.9861595494661419,0.9531039228105054,0.984018653626327,0.49999999999999994,0.8660254037844387,2,4,0.1041858271503749,0.11588981753963669,0.1499736890355546,1.5551203133743705,1.698220064724919,1.866318537859008,0.3690718244729396,0.3669867758202811,1826.5710003337285,727.7996008347611,0.09500232316051214,0.0850615106302532,0.2296980925799584,0.22053566406177041,7.563331165349142,8.023763248285396,7.76242197979677,0.45264851975682585,0.22632425987841293,0.7220510452421673,0.8822037286433432,0.6369961243834632,0.6576668879725319,1.6063692672394558,1.0564558769200894,-3.665884812609029,478.06735705174844,0.4043118576128165,-0.7263610204063022,0.4043118576128165,0.8504665294361423,0.0006746120708487531,0.0005573989927574785,0.0011572571715848948
ID_lit5HC_Jan,Jan,2870.5332,398.17294,2473.0,3736.0,2665.0,2648.148,509.14093,2171.0,3944.0,2374.0,2526.3699,549.64355,1985.0,3910.0,2232.0,2401.7397,679.0064,1751.0,4118.0,2035.0,2586.9036,620.99695,1936.0,4103.0,2262.0,3560.2969,503.9227,2711.0,4807.0,3359.0,4064.711,490.3682,3107.0,5283.0,3927.0,3858.797,468.17273,2841.0,5066.0,3753.0,4391.912,496.32532,3303.0,5616.0,4274.0,1463.068,96.86287,1343.0,1692.0,1419.0,3377.937,726.26135,2277.0,5109.0,3031.0,2373.26,686.83636,1559.0,4043.0,2004.0,Rubber,3,lit5HC,ID_lit5HC,2,1,0.23273680353954315,-2.289710824509884,0.34907732612396275,-0.20867537542362438,-0.06644710168979544,0.23837025239018186,0.19732430637563275,6.869013884455878,186.3991298514889,0.20867537542362438,-0.03229768241242026,0.8308863350809882,0.2832439693173162,0.8753860335228829,0.06644710168979544,0.4916663303572657,0.5274077640016215,1.6066674502653222,0.8753860335228829,1.048202798806303,0.9506682691240107,1.077095740225304,1.3762773765516425,1.1416775381850879,1.1381557516500609,1.423332041158575,579.2636266666667,482.24902499999996,706.548855,538.4292833333334,2525.4192000000003,4125.3545,2875.5985,3403.9705,1751.0,2841.0,1559.0,1936.0,4118.0,5616.0,5109.0,5283.0,2367.0,2775.0,3550.0,3347.0,2213.6666666666665,4013.5,2517.5,3182.6666666666665,0.8765541446214815,0.9728860877289454,0.8754699239132305,0.9349865595682062,0.49999999999999994,0.8660254037844387,2,4,0.28271440073210263,0.12132608426926837,0.21500144910932323,2.351798972015991,1.783174938401971,2.243741765480896,0.3775632134534135,0.3784968559780598,2288.7097780446743,728.2395900505993,0.048786712710521804,0.09137862737669367,0.24704906460417084,0.22068457727312205,7.784364906939445,8.258369870402364,8.125316441971078,0.4654736070790863,0.23273680353954315,0.7265977171735313,0.8759040679644875,0.6364298962460062,0.6121702268253553,1.4346072652353936,0.8782238549644535,-8.40217376307676,516.3713457539542,0.3713478322750714,-0.7231474999779381,0.3713478322750714,0.8478431574837125,0.00047563570613227014,0.00043137813980011945,0.000565271470907893
ID_UHEf9r_Jan,Jan,2538.4114,62.251415,2499.0,2886.0,2519.0,2249.2268,97.001045,2172.0,2964.0,2228.0,2095.22,114.8452,1969.0,2924.0,2067.0,1864.732,147.55359,1737.0,2953.0,1830.0,2111.0261,147.36821,1869.0,2943.0,2080.0,3119.8206,186.39407,2538.0,3907.0,3093.0,3617.248,219.14104,2866.0,4397.0,3589.0,3436.5083,224.6965,2641.0,4216.0,3415.0,3952.0095,257.49466,3039.0,4801.0,3924.0,1379.1357,27.841557,1308.0,1488.0,1377.0,2870.3838,241.39426,2136.0,3990.0,2850.0,1838.3768,181.18588,1466.0,3064.0,1804.0,Rubber,3,UHEf9r,ID_UHEf9r,2,1,0.2964921812731259,-1.7516335415934194,0.4446963292411739,-0.24247183289895136,-0.08976283263193925,0.3029699168234015,0.2389317675975114,5.381705042873539,275.24590957208227,0.24247183289895136,-0.06707040399116738,0.7553756218362626,0.39787926790190786,0.8352617102656205,0.08976283263193925,0.6278852734222471,0.6401658537051003,1.8428966199968682,0.8352617102656205,1.0735038802607841,0.889993413579481,1.132080159508176,1.4778692693567361,1.1594410268334019,1.1500072617313335,1.5613685942947062,119.79994500000002,241.09557999999998,211.29007000000001,184.30110666666667,2069.7262666666666,3694.2589,2354.3803,2949.3649,1737.0,2641.0,1466.0,1869.0,2964.0,4801.0,3990.0,4397.0,1227.0,2160.0,2524.0,2528.0,2041.6666666666667,3669.5,2327.0,2920.6666666666665,0.9864428449056742,0.9932980062658847,0.9883704854309222,0.9902696904905414,0.49999999999999994,0.8660254037844387,2,4,0.07912857718964442,0.06538511779529238,0.0840982519480496,1.7000575705238918,1.5963650132525558,1.8679775280898876,0.4573398556740358,0.4965888714569392,2589.9895404559898,726.8565193406586,0.09349594301394028,0.09867050580288317,0.30994956419401976,0.26020590251216974,7.531408748370158,8.142502156517367,7.962549352830496,0.5929843625462518,0.2964921812731259,0.6766498368527986,0.8624845739081202,0.583600046222985,0.5602547960747057,1.5691003275893873,0.8790959840543462,-6.4554101534849915,728.1460366744788,0.4770656264963709,-0.6887760352673997,0.4770656264963709,0.8058619507993354,0.0006420383991844115,0.0005322849381787315,0.0017446356096928778
ID_8eLM8J_Jan,Jan,2740.1443,371.8215,2523.0,4041.0,2573.0,2500.2856,486.43347,2200.0,4236.0,2275.0,2332.3901,544.89575,1967.0,4280.0,2104.0,2164.0342,664.0419,1747.0,4567.0,1868.0,2308.7212,664.77124,1813.0,4639.0,2075.0,3019.921,749.45215,2201.0,5346.0,2830.0,3383.5486,839.57263,2386.0,5870.0,3160.0,3215.0474,823.6298,2198.0,5555.0,3021.0,3613.3694,936.7462,2471.0,6257.0,3434.0,1367.5452,156.13046,1213.0,1861.0,1325.0,2736.7537,1036.7845,1731.0,6009.0,2447.0,1964.7655,827.54095,1352.0,4882.0,1686.0,Rubber,3,8eLM8J,ID_8eLM8J,2,1,0.1953889675144545,-1.0296421937408415,0.29305621091424655,-0.15911081467794813,-0.08036116999944767,0.24137588058441262,0.1640775104156246,6.26404721916966,159.41103079911392,0.15911081467794813,-0.05236498223945315,0.6800692893295726,0.2750964329514803,0.8512327687610454,0.08036116999944767,0.39256632632818556,0.37843467951608956,1.4856731007301085,0.8512327687610454,1.071984313430245,0.9278182924888937,1.0668598490726255,1.3080492352216455,1.1204096398548176,1.123893041203685,1.392916202976895,565.1237066666667,880.1880000000001,932.1627249999999,751.26534,2332.2366333333334,3414.2084,2350.7596000000003,2904.0636,1747.0,2198.0,1352.0,1813.0,4567.0,6257.0,6009.0,5870.0,2820.0,4059.0,4657.0,4057.0,2082.3333333333335,3227.5,2066.5,2688.3333333333335,0.8928482228482848,0.9453142930583851,0.8790775543360536,0.9257143450072284,0.49999999999999994,0.8660254037844387,2,4,0.306853699447079,0.25617967560913724,0.37883734294394117,2.614195764167144,2.52729754322111,3.4714038128249567,0.32687020009825574,0.31243965769039217,1595.184878261784,727.88731942838,0.07208777622700412,0.08249531203068566,0.23221349014845957,0.1882533891720162,7.680191437078566,8.075908368996211,7.914893045629706,0.390777935028909,0.1953889675144545,0.7644972169801794,0.892530699869362,0.6823372361194989,0.6830973274312527,1.452385177965454,0.992120433468966,-3.8432454569543646,449.21183944902884,0.34529571173239976,-0.7412997762167428,0.34529571173239987,0.8397480804717721,0.0005428596299075465,0.0004698530459557393,0.0004204375656455011
ID_bvrJMl_Jan,Jan,2528.713,148.82318,2446.0,3274.0,2467.0,2246.9685,199.88728,2124.0,3632.0,2174.0,2080.0996,223.72693,1914.0,3583.0,2006.0,1868.4191,275.9388,1683.0,3676.0,1765.0,2043.5571,278.70416,1779.0,3765.0,1967.0,2909.0176,362.20282,2371.0,4533.0,2847.0,3327.4226,436.6136,2638.0,4990.0,3266.0,3170.3264,435.63995,2423.0,4784.0,3112.0,3578.4287,507.70135,2775.0,5305.0,3528.0,1333.6759,66.33618,1246.0,1575.0,1316.0,2625.5103,530.27484,1896.0,4928.0,2577.0,1785.6201,379.69742,1389.0,3815.0,1690.0,Rubber,3,bvrJMl,ID_bvrJMl,2,1,0.2583792533280357,-1.317494445029703,0.3875304249415909,-0.20764539867812631,-0.09400128543994347,0.27940299597665147,0.2161094124945446,6.433608354554696,199.5482921605489,0.20764539867812631,-0.06676930804348724,0.7092347511992598,0.36059785123634597,0.8281514168383419,0.09400128543994347,0.551376469979723,0.524122402600337,1.696796184539111,0.8281514168383419,1.0802215913122621,0.8982354018047982,1.0937359289465622,1.4235068841482335,1.1438303432746504,1.1287256416247866,1.4703633208429945,233.1843366666667,471.67065,454.98613,359.17352666666665,2065.1624,3374.37755,2205.5652,2759.9990999999995,1683.0,2423.0,1389.0,1779.0,3676.0,5305.0,4928.0,4990.0,1993.0,2882.0,3539.0,3211.0,1981.6666666666667,3320.0,2133.5,2693.3333333333335,0.9595694104573406,0.9838851612795966,0.9673257448929644,0.9758457288385833,0.49999999999999994,0.8660254037844387,2,4,0.14768570927154406,0.13741170309782613,0.201970199850292,2.184194890077243,1.974411886091622,2.5991561181434597,0.41061585796433064,0.42515244505063954,2076.901526246367,727.4189679944955,0.09186504692608964,0.08551855845171408,0.26926977986056616,0.23723801592395216,7.533383019878271,8.061905202069887,7.873411361954954,0.5167585066560714,0.2583792533280357,0.7024904558844882,0.874255527386272,0.6141561639931159,0.6120128436724575,1.5299377910025058,0.9363415781134016,-4.884694902117466,549.3947071101177,0.43472180937656063,-0.7098699237348522,0.43472180937656063,0.8364038896736584,0.0006462729110371843,0.0005373945610694926,0.0008614443317372158
ID_zKpSnm_Jan,Jan,3037.1292,382.04764,2604.0,3965.0,2932.0,2815.0654,522.7303,2286.0,4419.0,2612.0,2697.8254,578.6316,2082.0,4465.0,2469.0,2606.8152,717.61554,1862.0,4834.0,2316.0,2747.1772,690.6882,1948.0,4847.0,2487.0,3625.2903,664.7673,2570.0,5597.0,3424.0,4102.9497,694.89764,2841.0,6135.0,3899.0,3877.7463,670.4353,2624.0,5902.0,3677.0,4400.726,744.35223,2997.0,6589.0,4217.0,1502.9989,140.8588,1286.0,1863.0,1451.0,3475.7024,876.378,2054.0,6070.0,3160.0,2619.7175,861.9145,1507.0,5118.0,2285.0,Palm,2,zKpSnm,ID_zKpSnm,1,1,0.19599337595919167,-1.994114141687373,0.2939673972251458,-0.17944004777561767,-0.05467419661199237,0.19361843924394004,0.17065391019232143,8.054666505179458,137.51786401989995,0.17944004777561767,-0.023469869599256704,0.8361435958251395,0.23567685369589617,0.8963202156881692,0.05467419661199237,0.411538469378677,0.4373599937193857,1.487541694555103,0.8963202156881692,1.0434572229915249,0.9662653483802176,1.0538442464199227,1.3196419582981396,1.131757558836047,1.1348669199942245,1.3267470252040534,606.3258133333334,707.393765,869.14625,683.4510466666667,2706.5686666666666,4139.23615,3047.7099500000004,3491.805733333333,1862.0,2624.0,1507.0,1948.0,4834.0,6589.0,6070.0,6135.0,2972.0,3965.0,4563.0,4187.0,2465.6666666666665,3947.0,2722.5,3270.0,0.9109935753831481,0.9535575784918675,0.893293667922697,0.9364782149201657,0.49999999999999994,0.8660254037844387,2,4,0.2752843930018515,0.17289302809727394,0.2521441421451963,2.5961331901181524,2.2492378048780486,2.955209347614411,0.32772152730467496,0.3134973388005444,1974.3618614574082,729.2220321619162,0.03857284284042237,0.08934075730202207,0.19859918998633339,0.19693891305385133,7.866268061640228,8.26326726184657,8.153839537317994,0.39198675191838334,0.19599337595919167,0.7577813009898821,0.8835814633554976,0.6695615108320728,0.6538811917427486,1.3581463518206511,0.8880663550895538,-7.332704964624916,389.88053371172026,0.31787788331424816,-0.7410165318032887,0.31787788331424816,0.8707126419816033,0.0004279830443927256,0.0003963221264647109,0.000457903588684829
ID_JSll97_Jan,Jan,2594.8547,232.0782,2456.0,3648.0,2489.0,2326.606,268.98257,2164.0,3727.0,2225.0,2225.6187,306.40802,1992.0,3754.0,2116.0,2018.404,400.16016,1750.0,3972.0,1859.0,2284.8755,372.79657,1953.0,4068.0,2161.0,3440.9346,340.06393,2877.0,4990.0,3343.0,4001.077,363.8643,3203.0,5566.0,3919.0,3792.547,337.27872,2926.0,5229.0,3735.0,4364.6597,395.7087,3293.0,5926.0,4285.0,1458.8201,70.61917,1359.0,1767.0,1433.0,3132.0857,503.72375,2503.0,5622.0,2993.0,2112.321,524.27747,1644.0,4517.0,1917.0,Rubber,3,JSll97,ID_JSll97,2,1,0.30531026677044776,-2.869715393763089,0.45792599817154095,-0.26036642693304374,-0.09537853177396687,0.2845492905175865,0.2480774538877295,5.6579090071546085,288.23531844594555,0.26036642693304374,-0.054637345298555295,0.8262811960478945,0.37841904110109337,0.8258528371566655,0.09537853177396687,0.6598484250017123,0.7040416671552949,1.8789830975364694,0.8258528371566655,1.0453749332713642,0.9068956870285103,1.132020893735843,1.5059615283195955,1.162787865831568,1.1508518417833715,1.4827697589523563,325.18358333333333,366.49371,514.00061,358.90826666666663,2190.209566666667,4078.6033500000003,2622.20335,3242.2957,1750.0,2926.0,1644.0,1953.0,3972.0,5926.0,5622.0,5566.0,2222.0,3000.0,3978.0,3613.0,2066.6666666666665,4010.0,2455.0,3141.0,0.9435931146132179,0.9831796955690726,0.9362355516783244,0.968758031539196,0.49999999999999994,0.8660254037844387,2,4,0.1982557307654959,0.08893198159442718,0.16082693714287574,2.2697142857142856,1.7870813397129186,2.246104674390731,0.46776441256133694,0.5134872681514001,2985.829261237998,726.9454827179683,0.07173855911820341,0.09918708318938269,0.27499108129225197,0.2699242526098584,7.610557697354631,8.241056744315191,8.049773644551905,0.6106205335408955,0.30531026677044776,0.6640275871561174,0.860002094436073,0.571065115717593,0.5369998940119212,1.5554107769712064,0.8352554223785379,-10.500630294634856,759.1665385824447,0.47431926260290397,-0.6836457999631057,0.47431926260290397,0.8125421280845769,0.000599914331059482,0.0005204445812775272,0.0008287215645845463
ID_v3TWLE_Jan,Jan,3185.0059,414.4161,2621.0,4325.0,3105.0,2973.519,561.7887,2252.0,4600.0,2851.0,2876.6687,627.80743,2043.0,4660.0,2739.0,2836.2722,777.4433,1803.0,5052.0,2663.0,2975.083,763.2611,1895.0,5100.0,2823.0,3785.4614,798.3663,2401.0,5830.0,3709.0,4234.4297,859.9318,2639.0,6368.0,4200.0,3982.7517,831.12787,2448.0,6054.0,3950.0,4528.5254,927.8541,2755.0,6792.0,4507.0,1520.301,155.7258,1271.0,1912.0,1496.0,3756.8186,1114.2241,1938.0,6572.0,3621.0,2913.9072,972.1091,1475.0,5507.0,2763.0,Rubber,3,v3TWLE,ID_v3TWLE,2,1,0.16812956176909716,-2.2047553798916297,0.2521758520415186,-0.16125021291886404,-0.029191943640592004,0.15498004403262566,0.1448250416181919,7.259296106642987,124.95821420772684,0.16125021291886404,-0.010142861780713141,0.8802884831346746,0.1921234846340504,0.943272110084091,0.029191943640592004,0.3387027185460034,0.38450135046833855,1.4042205469559657,0.943272110084091,1.0336675196556349,0.985957194166989,1.048941282857125,1.2723885014300442,1.1186033227019563,1.1370343272968788,1.2892718752333636,655.67981,879.490985,1043.1666,807.1864,2895.4866333333334,4255.63855,3335.3629,3664.9913666666666,1803.0,2448.0,1475.0,1895.0,5052.0,6792.0,6572.0,6368.0,3249.0,4344.0,5097.0,4473.0,2751.0,4228.5,3192.0,3577.3333333333335,0.9500993609606141,0.9936229194088865,0.9570173008760156,0.9760823356555247,0.49999999999999994,0.8660254037844387,2,4,0.27410743580958136,0.20868181915533426,0.2965871442395435,2.8019966722129785,2.4730392156862746,3.3911248710010318,0.2878354196436703,0.2656149152275756,1778.9995261881768,729.1978046922277,0.024359275710111622,0.0906844600943078,0.17869970517434441,0.17414993804898954,7.950598376628565,8.28997929246506,8.231593908451787,0.3362591235381943,0.16812956176909716,0.7859234808205943,0.8939719556567441,0.7025935511457423,0.6803882893986224,1.2759146988173309,0.8681174193468822,-8.094804964447915,354.49390674390906,0.26898064783602255,-0.7537366905218643,0.2689806478360226,0.8613895146951562,0.00037377917234437816,0.00035652688799344106,0.00038769646884447234
ID_YNHm9l_Jan,Jan,2537.757,69.872604,2497.0,2886.0,2515.0,2247.837,98.68654,2166.0,2964.0,2222.0,2094.0476,114.85578,1972.0,2898.0,2064.0,1862.8712,144.22704,1745.0,2831.0,1824.0,2108.78,148.6157,1881.0,2943.0,2073.0,3130.4502,180.42441,2580.0,3907.0,3099.0,3633.687,214.68646,2937.0,4397.0,3600.0,3451.4868,220.4355,2681.0,4216.0,3426.0,3973.5425,251.88121,3133.0,4801.0,3939.0,1382.4618,27.723246,1320.0,1488.0,1378.0,2874.5366,231.2678,2136.0,3990.0,2854.0,1834.118,157.69102,1476.0,2702.0,1801.0,Rubber,3,YNHm9l,ID_YNHm9l,2,1,0.2989289769338084,-1.7817074300485398,0.44835128238609573,-0.24478059319224493,-0.09120266611723254,0.30599503012408347,0.24148244109437336,5.460181986167226,275.03462459970405,0.24478059319224493,-0.0669787872287386,0.757672151777938,0.4003701308246481,0.8328400966215487,0.09120266611723254,0.636722085755745,0.6482370314791317,1.852778012779413,0.8328400966215487,1.0734412149943489,0.8896030825660315,1.1320052615553884,1.4844840144538547,1.160755408279614,1.1512553082920671,1.5672582680067477,119.25645333333334,236.158355,194.47941,181.24219000000002,2068.251933333333,3712.51465,2354.3273,2957.6390666666666,1745.0,2681.0,1476.0,1881.0,2964.0,4801.0,3990.0,4397.0,1219.0,2120.0,2514.0,2516.0,2036.6666666666667,3682.5,2327.5,2924.0,0.9847285206615224,0.9919152776945944,0.9886051102580342,0.9886263787066558,0.49999999999999994,0.8660254037844387,2,4,0.07742190657088906,0.06386682400176062,0.0804539416892448,1.622349570200573,1.5725475568817606,1.8679775280898876,0.46023394632993586,0.5012431768871581,2628.747747642314,726.9077237449031,0.09369020347691671,0.09943371553485716,0.31248291065248834,0.2627104336882092,7.530410894145664,8.1468500619597,7.963994579293985,0.5978579538676168,0.2989289769338084,0.6736347379044714,0.8615079394565356,0.5803416749984245,0.5571026994690332,1.5768897765404157,0.8784895512757861,-6.564217481915617,727.7201074107971,0.4795809076771485,-0.6873681409064125,0.4795809076771485,0.807825469351687,0.000644548416179294,0.0005341627001895693,0.0018152305228858348
ID_S3J7jB_Jan,Jan,2489.0,12.138,2469.0,2518.0,2488.0,2189.7686,21.703701,2142.0,2278.0,2185.0,2001.7874,49.45222,1924.0,2136.0,1987.0,1768.6448,45.07673,1699.0,1955.0,1757.0,1931.7158,111.46104,1787.0,2176.0,1886.0,2648.6523,317.9544,2251.0,3335.0,2521.0,2985.052,421.33392,2460.0,4047.0,2823.0,2825.115,424.27423,2234.0,4033.0,2647.0,3191.8477,518.35657,2551.0,4364.0,2998.0,1290.687,60.013775,1219.0,1392.0,1273.0,2279.6367,418.02368,1810.0,3192.0,2063.0,1574.218,195.98547,1352.0,2185.0,1474.0,Rubber,3,S3J7jB,ID_S3J7jB,2,1,0.22997941686023718,-0.8847327154193579,0.34493158179691963,-0.1705705920219145,-0.10685697014411098,0.28433787576434877,0.18781395377779675,5.478590307289465,193.4127816914147,0.1705705920219145,-0.08252499455774363,0.6013860116451937,0.3541152403420762,0.8069181962504182,0.10685697014411098,0.46248997911597556,0.41129622456410697,1.5973331671797524,0.8069181962504182,1.0939066756040128,0.8835327867484829,1.0922011022224474,1.3711397401211918,1.1270078749105723,1.1298116005897105,1.4481073777583535,38.744217,471.3154,307.004575,283.58312,1986.7335999999998,3008.48135,1926.92735,2521.8066999999996,1699.0,2234.0,1352.0,1787.0,2278.0,4364.0,3192.0,4047.0,579.0,2130.0,1840.0,2260.0,1976.3333333333333,2822.5,1768.5,2410.0,0.994765142811967,0.9381809862308105,0.9177823958957249,0.9556640483190089,0.49999999999999994,0.8660254037844387,2,4,0.025486592898698483,0.15017945464166946,0.18337293832828713,1.1506768687463214,1.8052820053715308,1.76353591160221,0.3739150968017384,0.373529465822509,1667.8642520895469,726.7308520350128,0.10618691256506597,0.08619604008941315,0.2588610029048572,0.2133400849498543,7.478534127463256,7.946658255976314,7.732209937350203,0.45995883372047436,0.22997941686023718,0.7293202660084903,0.8873052462737668,0.6471296982431126,0.6603775689019976,1.5612842642977693,1.0310371068219049,-3.3189629643872367,535.132367252694,0.4170582770462586,-0.72453440042575,0.4170582770462586,0.8166554917909667,0.0007006963728824651,0.0005659424453695396,0.0012223979606725043
